customer_id,customer_name,customer_age,gender,region,customer_since,churn,frequency_of_purchases,preferred_payment_method,total_lifetime_spend
CUST101435,Anthony Rangel,61,Female,West,2020-10-26,0,5,Cash,4495.59
CUST101436,Karen Scott,21,Other,South,2021-11-23,1,18,Bank Transfer,18868.32
CUST101437,Preston Johnson,33,Female,East,2020-04-13,0,14,Credit Card,9099.27
CUST101438,Christina Noble,70,Other,East,2021-04-23,0,8,PayPal,6332.39
CUST101439,Dennis Harmon,24,Male,West,2020-11-09,0,13,Debit Card,9229.01
CUST101440,Jennifer West,46,Female,West,2020-10-11,0,9,Cash,8799.890000000001
CUST101441,Lisa Turner,33,Male,South,2020-08-12,0,5,PayPal,3950.2200000000003
CUST101442,Michael Blackburn,73,Female,West,2022-05-11,0,14,Bank Transfer,10761.4
CUST101443,Donald Dunn,47,Male,Central,2022-04-21,0,15,Credit Card,8414.56
CUST101444,Sheena Mccall,51,Female,West,2021-08-24,0,23,Debit Card,15693.630000000001
CUST101445,Tanner Sullivan,61,Other,Central,2020-05-02,0,15,Bank Transfer,15425.08
CUST101446,Taylor Weber,63,Other,West,2022-03-30,1,15,Credit Card,11753.9
CUST101447,Cassie Owens,53,Other,South,2022-10-11,0,14,Credit Card,9072.27
CUST101448,Frank Dickson,38,Female,West,2022-07-28,0,15,Credit Card,9299.01
CUST101449,Benjamin Duke,22,Other,North,2022-05-26,0,8,Debit Card,6977.04
CUST101450,Larry Taylor,73,Male,East,2022-03-26,0,21,Debit Card,15373.19
CUST101451,Mario English,67,Other,North,2020-11-14,0,15,Debit Card,7214.06
CUST101452,Kelly Young,20,Female,West,2023-09-26,0,19,Bank Transfer,10863.77
CUST101453,Hayley Romero,74,Female,North,2020-05-15,0,15,Credit Card,13680.27
CUST101454,Cody English,48,Female,East,2023-08-01,0,10,Debit Card,8827.48
CUST101455,Ronnie Mitchell,44,Female,South,2021-02-10,0,16,Cash,16505.36
CUST101456,William Moses,20,Other,North,2022-06-12,0,9,PayPal,2755.16
CUST101457,Joanne Greer,36,Other,Central,2020-11-27,0,13,Bank Transfer,7197.61
CUST101458,Brianna Hall,45,Male,South,2023-04-04,0,6,Bank Transfer,6704.1
CUST101459,Carmen Watson,60,Female,North,2023-06-06,0,15,Debit Card,14611.25
CUST101460,Joseph Warren,49,Female,West,2020-05-04,0,15,Cash,8299.73
CUST101461,Jordan Woodard,58,Other,West,2021-08-25,0,4,Debit Card,2269.85
CUST101462,Denise Diaz,45,Other,North,2023-09-02,0,17,Bank Transfer,13259.83
CUST101463,Jennifer Jones,64,Male,West,2023-03-10,1,10,Debit Card,8894.869999999999
CUST101464,Kyle Blankenship,50,Female,Central,2022-05-14,0,13,Bank Transfer,10955.85
CUST101465,Mary Whitaker,59,Other,South,2023-03-16,1,13,Bank Transfer,12101.89
CUST101466,Stephanie Butler,24,Male,West,2021-04-16,0,21,Cash,13691.77
CUST101467,Cindy Gordon,74,Male,South,2023-10-29,0,21,Cash,17210.1
CUST101468,Brooke Hart,64,Other,East,2023-08-18,0,11,Cash,6938.8099999999995
CUST101469,Nicole Thompson,63,Male,West,2020-07-26,0,15,Bank Transfer,10367.18
CUST101470,Sarah Carter,33,Female,Central,2022-07-14,0,17,PayPal,12244.37
CUST101471,Daniel Stone,60,Other,North,2020-10-09,0,22,Bank Transfer,17845.66
CUST101472,Nichole Mitchell,33,Other,Central,2020-07-04,0,22,Debit Card,20491.51
CUST101473,Carlos Kaiser,47,Female,East,2021-08-12,0,18,Cash,13965.99
CUST101474,Tracey Jordan,49,Other,East,2023-03-07,0,18,Credit Card,10104.01
CUST101475,Cynthia Myers,55,Other,West,2023-01-16,0,14,Bank Transfer,8702.45
CUST101476,Jennifer Gray,59,Other,North,2022-10-14,0,15,Cash,13594.11
CUST101477,John Schwartz,47,Female,East,2021-04-28,0,18,Debit Card,14897.0
CUST101478,Daniel Lawson,44,Male,East,2021-07-10,0,16,PayPal,11512.76
CUST101479,Donald Roberts,45,Male,West,2021-01-12,0,10,Credit Card,7395.58
CUST101480,Stacey Thompson,62,Male,North,2021-05-12,0,12,Cash,7957.09
CUST101481,Kimberly Hanna,37,Female,South,2021-08-10,0,20,PayPal,16204.949999999999
CUST101482,Derrick Johnson,21,Female,West,2021-10-30,0,13,Cash,6906.5
CUST101483,Maureen Massey,65,Male,South,2021-12-17,0,5,Cash,4940.9
CUST101484,Christopher Stephens,66,Female,West,2021-09-13,0,20,Credit Card,16829.59
CUST101485,Jonathan Smith,40,Other,Central,2023-09-13,0,18,PayPal,8450.01
CUST101486,Michael Alvarez,37,Male,West,2022-08-28,0,19,Cash,16789.74
CUST101487,Joanne Braun,20,Other,Central,2020-01-23,0,28,Cash,15993.33
CUST101488,Bryan Stanley,29,Female,North,2021-07-25,0,15,Bank Transfer,12757.13
CUST101489,Charles Price,74,Male,Central,2021-09-15,0,18,Cash,16282.17
CUST101490,Stacie Garcia,61,Female,East,2023-04-03,0,14,Cash,8545.06
CUST101491,Lisa Meadows,50,Female,South,2022-09-10,0,16,Credit Card,12337.96
CUST101492,Tanya Jacobs,60,Male,West,2021-08-27,0,7,Bank Transfer,3343.89
CUST101493,Charles Webb,50,Male,West,2021-01-04,0,13,Bank Transfer,10180.78
CUST101494,Sean Palmer,61,Female,South,2023-04-03,0,16,Cash,11744.59
CUST101495,Dustin Graves,44,Female,South,2023-09-24,0,8,Debit Card,6693.08
CUST101496,Rebekah Gross,19,Female,West,2023-05-10,1,6,Bank Transfer,3900.2599999999998
CUST101497,Philip Delgado,52,Male,East,2022-06-19,0,11,PayPal,13368.77
CUST101498,Cindy Marshall,60,Female,West,2022-03-17,0,16,Credit Card,14624.26
CUST101499,James Long,32,Other,South,2023-02-03,0,7,PayPal,4783.549999999999
CUST101500,Dana Taylor,53,Female,East,2023-06-13,0,24,PayPal,21999.52
CUST101501,John Rosales,22,Other,Central,2023-04-06,0,18,Cash,16528.19
CUST101502,Alexis Howard,55,Male,Central,2023-07-25,0,8,PayPal,4935.78
CUST101503,Stephen Hester,39,Male,West,2020-08-13,0,14,Credit Card,13156.85
CUST101504,William Campos,59,Other,North,2022-01-28,0,16,Bank Transfer,14770.279999999999
CUST101505,Andrea Smith,43,Female,East,2021-08-18,0,18,PayPal,13273.29
CUST101506,Christian Soto,26,Male,Central,2023-06-13,0,14,Bank Transfer,11873.039999999999
CUST101507,Brandon Austin,71,Other,East,2022-01-05,0,19,PayPal,18161.42
CUST101508,Lindsay Chan DDS,41,Male,West,2022-08-22,0,23,Bank Transfer,19977.31
CUST101509,Danny Frank,59,Male,Central,2021-07-13,0,22,Cash,18195.65
CUST101510,Julia Robinson,30,Other,North,2020-12-26,0,12,Credit Card,6505.04
CUST101511,Jeff Tapia,53,Female,South,2021-12-02,0,10,Debit Card,10442.17
CUST101512,Samantha Hughes,60,Female,East,2021-08-03,0,17,Credit Card,9670.19
CUST101513,Kevin Dawson,73,Other,West,2020-01-28,0,24,Debit Card,16210.19
CUST101514,Alexander Carroll,30,Male,West,2021-10-05,0,17,Credit Card,9221.48
CUST101515,Sandra Berry,68,Male,West,2023-11-12,0,10,Bank Transfer,8142.2699999999995
CUST101516,Jennifer Rice,73,Other,South,2023-10-15,0,15,Credit Card,12984.05
CUST101517,Jessica Spears,64,Male,East,2022-04-30,0,17,Cash,13601.9
CUST101518,John Sellers,33,Other,South,2021-04-14,0,13,Bank Transfer,10661.49
CUST101519,Jackie Brooks,63,Female,South,2023-11-13,0,15,PayPal,11481.47
CUST101520,Anthony Mitchell,46,Male,Central,2022-01-17,0,9,Debit Card,6538.5
CUST101521,Melissa Wilson MD,66,Female,West,2020-12-10,0,24,Cash,22886.46
CUST101522,Gary Clements,68,Male,North,2021-01-04,0,16,Bank Transfer,12462.0
CUST101523,Evelyn Stein,65,Female,West,2020-05-24,0,11,Credit Card,5905.200000000001
CUST101524,Jacob Martin,47,Male,West,2021-02-04,0,13,Bank Transfer,11636.09
CUST101525,Amanda Coleman,27,Male,Central,2022-09-08,0,9,Bank Transfer,5829.1900000000005
CUST101526,Melissa Chapman,63,Female,West,2023-02-02,1,15,Credit Card,11355.48
CUST101527,Dawn Russell,69,Female,Central,2022-10-20,0,21,PayPal,21224.83
CUST101528,Nicholas Shaw,27,Other,North,2022-07-24,0,7,Cash,5913.3
CUST101529,Patricia Bell,30,Male,South,2022-04-07,0,17,Debit Card,12521.23
CUST101530,Lisa Fox,47,Male,Central,2022-08-08,0,15,Bank Transfer,8612.08
CUST101531,Megan Spencer,27,Other,West,2020-12-21,0,6,Bank Transfer,6924.18
CUST101532,Diana Meyer,33,Male,West,2021-05-06,0,15,Bank Transfer,16302.52
CUST101533,Brittany Johnson,49,Male,West,2020-08-30,0,15,Debit Card,13622.03
CUST101534,Glenda Bender,34,Male,North,2020-10-12,0,12,Bank Transfer,8149.86
CUST101535,Natalie Diaz,68,Other,East,2020-11-18,0,15,PayPal,11408.3
CUST101536,Jeffrey Carpenter,29,Female,Central,2023-02-04,0,13,PayPal,5107.7
CUST101537,Crystal Jones,28,Male,Central,2022-03-19,0,19,Cash,16410.72
CUST101538,Sara Garrett,33,Female,Central,2022-12-24,0,8,Bank Transfer,8903.380000000001
CUST101539,Christopher Jones,42,Female,Central,2020-03-29,0,15,Credit Card,9845.04
CUST101540,Christopher Mann,44,Female,East,2023-09-26,0,19,PayPal,9109.44
CUST101541,Samantha Ortiz,60,Other,South,2020-05-10,0,16,Cash,9163.390000000001
CUST101542,David Davis,48,Other,North,2021-02-25,0,13,Credit Card,6001.94
CUST101543,Jaime Davidson,46,Other,North,2020-01-28,0,13,PayPal,11037.22
CUST101544,Melanie Phillips,49,Male,South,2020-09-02,0,9,Bank Transfer,8817.14
CUST101545,Ashley Zamora,26,Other,South,2020-05-02,0,12,Cash,10542.74
CUST101546,Henry Harris,27,Female,West,2022-11-14,0,12,Credit Card,13084.02
CUST101547,Alexandra Evans,23,Male,North,2023-06-17,0,13,Cash,9155.79
CUST101548,Daniel Rodriguez,52,Other,North,2023-11-17,0,17,Cash,12082.41
CUST101549,Michael Brown,24,Other,Central,2021-07-06,0,18,Cash,15708.630000000001
CUST101550,Drew Lopez,35,Female,North,2020-07-03,0,13,Credit Card,12144.34
CUST101551,Billy Bautista,74,Other,East,2020-05-29,0,7,Cash,3977.56
CUST101552,Mark Cooper,68,Female,South,2020-09-03,0,15,Bank Transfer,11501.94
CUST101553,Aaron Nelson,45,Male,North,2022-05-21,0,14,Bank Transfer,10408.69
CUST101554,William Baldwin,47,Other,North,2021-05-14,0,14,Credit Card,11240.18
CUST101555,Logan Griffin,48,Female,North,2023-09-17,0,6,Bank Transfer,4136.099999999999
CUST101556,Travis Collins,71,Female,East,2023-10-12,0,13,PayPal,9419.53
CUST101557,Richard Moran,62,Other,East,2020-02-29,0,18,Bank Transfer,12281.85
CUST101558,Kristen Miller,28,Male,Central,2020-03-24,0,19,Credit Card,10408.12
CUST101559,Eric Anderson,36,Female,West,2020-07-19,0,10,Bank Transfer,8256.06
CUST101560,Mary Brown,25,Male,West,2020-06-26,0,14,Debit Card,10384.62
CUST101561,Gerald Phillips,70,Other,East,2022-09-30,0,18,Credit Card,13291.68
CUST101562,Steven Holmes,47,Male,South,2021-05-27,0,16,Bank Transfer,11306.199999999999
CUST101563,Rebecca Gonzales,54,Female,South,2022-09-06,0,10,Cash,10626.7
CUST101564,Kristen Ford,33,Male,South,2023-12-21,0,16,Debit Card,14554.69
CUST101565,Justin Chambers,71,Other,West,2020-04-16,0,6,Cash,6506.9800000000005
CUST101566,Michael Edwards,23,Female,Central,2023-10-25,0,16,PayPal,14672.35
CUST101567,Matthew Fritz,49,Male,Central,2022-03-30,0,11,PayPal,6987.6
CUST101568,Suzanne Richardson,71,Male,West,2022-03-30,0,20,Credit Card,17524.53
CUST101569,Tyler Brown,38,Male,South,2023-04-04,0,19,PayPal,12879.7
CUST101570,Hayden Miller,19,Male,West,2020-03-01,0,14,Bank Transfer,9568.08
CUST101571,George Garcia,67,Male,East,2022-06-20,1,6,Bank Transfer,2087.38
CUST101572,Colin Taylor,62,Other,Central,2022-11-15,0,8,Cash,2006.23
CUST101573,John Williams,25,Female,Central,2020-04-30,0,15,Cash,11566.15
CUST101574,Elizabeth Cole,27,Male,Central,2020-04-10,0,21,Bank Transfer,14823.31
CUST101575,Billy Montoya,63,Other,West,2020-02-18,0,9,PayPal,5110.7
CUST101576,Chris Cohen,28,Female,West,2021-10-05,0,13,Bank Transfer,14839.69
CUST101577,Cheryl Brown,63,Female,East,2020-05-09,0,18,Credit Card,17096.05
CUST101578,Kyle Warren,23,Other,Central,2021-02-17,0,7,PayPal,4904.0
CUST101579,Tamara Owens,24,Male,West,2020-11-21,0,17,PayPal,10211.12
CUST101580,Jennifer Reid,58,Male,East,2023-12-11,0,17,Cash,12227.89
CUST101581,Eugene Reed,62,Female,West,2020-01-17,0,20,Debit Card,14915.16
CUST101582,Cindy Bailey,45,Male,Central,2020-09-01,0,10,Cash,8164.610000000001
CUST101583,Debra Newton,51,Other,West,2021-04-30,0,10,Cash,9876.44
CUST101584,Rachel Turner,54,Male,West,2023-07-24,0,16,Cash,13594.0
CUST101585,Andre Jones,61,Other,South,2020-02-04,1,16,Debit Card,13718.39
CUST101586,Matthew Taylor,49,Female,Central,2021-04-05,0,10,Bank Transfer,5829.6
CUST101587,Lisa Baker,44,Female,West,2020-08-11,0,12,PayPal,9882.77
CUST101588,Joseph Bradley,38,Female,East,2020-09-20,0,14,Credit Card,7727.83
CUST101589,Jennifer Downs,34,Other,West,2023-12-17,0,1,Debit Card,547.84
CUST101590,Courtney Robinson,49,Male,Central,2020-08-14,0,7,Debit Card,3519.87
CUST101591,John Eaton,30,Male,Central,2021-10-08,0,23,Credit Card,12648.24
CUST101592,Scott Arias,49,Female,North,2022-09-22,0,12,Credit Card,5563.26
CUST101593,Thomas Guerrero,24,Male,West,2020-07-14,0,27,Bank Transfer,19666.07
CUST101594,Autumn Ellison,59,Male,West,2020-08-01,0,12,Bank Transfer,7335.65
CUST101595,Raymond Parker,68,Other,Central,2021-12-31,0,14,Cash,5756.03
CUST101596,Megan Gonzalez,27,Male,West,2022-05-01,0,17,Credit Card,16730.94
CUST101597,Jack Wallace,73,Male,East,2021-12-31,0,19,Credit Card,13618.2
CUST101598,Randall Nichols,47,Male,East,2022-01-04,0,17,PayPal,9044.1
CUST101599,Charles Mcintosh,44,Other,East,2020-11-24,0,13,PayPal,12781.99
CUST101600,Melissa Marshall,56,Female,Central,2021-04-05,0,21,Bank Transfer,15815.279999999999
CUST101601,Sean Rogers,59,Other,West,2023-06-04,0,18,Bank Transfer,13872.94
CUST101602,Michelle James,46,Female,North,2023-02-22,0,24,Bank Transfer,22165.7
CUST101603,Ryan Murphy,74,Female,Central,2022-03-31,0,4,Debit Card,2537.73
CUST101604,Danny Briggs,22,Female,Central,2020-04-25,0,20,Debit Card,18928.51
CUST101605,Alicia Duffy,63,Female,Central,2021-03-12,0,10,Debit Card,6160.29
CUST101606,Mrs. Deborah Diaz,74,Female,West,2020-02-15,0,10,Credit Card,5908.08
CUST101607,Cynthia Whitney,25,Female,North,2023-03-07,0,1,Credit Card,316.31
CUST101608,Alice Robinson,28,Male,West,2020-09-11,0,17,Debit Card,11871.94
CUST101609,Marie Cortez,68,Other,East,2022-01-26,0,25,Bank Transfer,20911.8
CUST101610,Ronnie Owen,54,Other,East,2022-10-11,0,19,Credit Card,11770.15
CUST101611,Brian Todd,44,Female,West,2020-05-21,0,22,Bank Transfer,17761.5
CUST101612,Robert Krueger,55,Other,South,2023-04-12,0,20,Credit Card,15670.32
CUST101613,Lauren Rivera,52,Other,South,2023-04-19,1,9,Cash,5739.96
CUST101614,Chase Davis,72,Female,West,2021-04-29,0,15,Cash,7489.67
CUST101615,Jasmine Jones,43,Other,South,2022-03-05,0,19,PayPal,11226.9
CUST101616,Faith Blankenship,59,Male,East,2022-04-13,0,14,Bank Transfer,9475.47
CUST101617,Michael Preston,57,Female,South,2022-07-31,0,22,Credit Card,13607.61
CUST101618,Cynthia Higgins,66,Female,Central,2023-02-25,0,13,Cash,6550.04
CUST101619,Cassandra Montgomery,59,Male,East,2023-11-03,0,5,Cash,1852.7799999999997
CUST101620,Travis Haney PhD,41,Male,East,2021-02-23,0,21,Debit Card,13801.75
CUST101621,Kenneth Clark,30,Female,Central,2023-05-13,1,21,Credit Card,16135.63
CUST101622,Nicholas Holt,57,Other,North,2020-07-03,0,10,Debit Card,8429.11
CUST101623,Jane Garrett,28,Female,South,2023-06-17,0,19,Debit Card,9657.52
CUST101624,Alyssa Mercer,54,Male,East,2021-12-03,0,11,PayPal,5455.66
CUST101625,Angel Mann,49,Male,North,2021-04-03,0,6,Credit Card,6613.1900000000005
CUST101626,Jennifer Rosario,44,Other,North,2021-10-27,0,20,Debit Card,15452.02
CUST101627,Joyce Jennings,38,Male,West,2021-09-09,0,18,Cash,11829.51
CUST101628,Tiffany Henderson,70,Other,South,2020-10-13,0,3,PayPal,3250.92
CUST101629,Rickey Chavez,71,Male,Central,2022-08-29,0,8,Cash,7049.93
CUST101630,Matthew Weiss,50,Other,North,2020-03-30,0,14,Credit Card,9300.59
CUST101631,Robert Juarez,64,Other,South,2020-09-28,0,17,PayPal,11841.47
CUST101632,Sharon Wheeler,56,Other,Central,2023-08-11,1,15,Cash,17603.4
CUST101633,Terry Cain,37,Other,South,2020-11-14,0,23,Bank Transfer,18530.27
CUST101634,Sarah Wong,21,Male,North,2022-09-11,0,15,Bank Transfer,16016.67
CUST101635,Shannon Scott,20,Male,South,2022-02-01,0,12,Bank Transfer,5079.360000000001
CUST101636,Jennifer Fernandez,67,Female,East,2020-07-07,0,11,Cash,7993.650000000001
CUST101637,Brett Shah,66,Female,Central,2023-02-23,0,17,Credit Card,16752.48
CUST101638,Susan Anderson,18,Other,North,2023-12-21,0,15,Bank Transfer,8653.4
CUST101639,Spencer Henson,74,Male,South,2021-01-18,0,9,Cash,8729.11
CUST101640,Tracey Banks,23,Female,South,2020-07-25,0,15,Credit Card,12692.45
CUST101641,Katherine Armstrong,45,Other,South,2020-10-05,0,7,Debit Card,7107.29
CUST101642,Danny Phillips,71,Male,West,2021-01-30,0,14,Credit Card,15338.57
CUST101643,Jason Graham,32,Female,Central,2023-09-21,0,16,Credit Card,10968.98
CUST101644,Kevin Rogers,21,Female,South,2022-04-04,0,14,Bank Transfer,9546.32
CUST101645,Julie Allen,56,Other,South,2021-05-28,0,14,Bank Transfer,10229.79
CUST101646,Roy Torres,35,Male,West,2020-10-19,0,18,Cash,15131.39
CUST101647,Randall Carter,64,Other,North,2022-01-17,0,10,Bank Transfer,6628.85
CUST101648,Chad Smith,39,Other,West,2022-05-22,0,14,Bank Transfer,8686.27
CUST101649,Michelle Clark,74,Female,South,2023-10-29,0,16,Debit Card,11345.79
CUST101650,James Hernandez,37,Male,West,2020-11-20,0,15,Credit Card,9269.51
CUST101651,Alexander Quinn,25,Male,Central,2020-11-20,0,15,PayPal,10744.0
CUST101652,Thomas Grant,19,Male,East,2021-02-09,0,14,Cash,12561.26
CUST101653,Allison Robinson,21,Other,South,2020-04-11,0,13,Cash,8186.35
CUST101654,Leah Lewis,50,Female,West,2020-10-08,1,5,Bank Transfer,2668.27
CUST101655,Robert Wagner,26,Male,West,2023-08-13,0,9,Bank Transfer,6179.58
CUST101656,Stephanie Parsons,42,Male,East,2021-10-30,0,15,Bank Transfer,12380.58
CUST101657,William Robinson,49,Female,East,2023-06-21,0,8,Credit Card,8624.39
CUST101658,Andrew Lee,60,Female,West,2022-10-11,0,19,Debit Card,13110.53
CUST101659,Tammy Leon,44,Male,Central,2023-04-03,0,8,Credit Card,3443.34
CUST101660,Michael Knapp,46,Other,North,2020-10-18,0,11,Bank Transfer,7558.69
CUST101661,Jeffrey Brown,62,Female,South,2021-03-15,0,11,Bank Transfer,6868.34
CUST101662,Anthony Fisher,75,Male,South,2022-02-07,0,9,PayPal,6619.95
CUST101663,Mike Hernandez,24,Female,West,2022-12-31,0,11,Credit Card,7483.03
CUST101664,Eric Garcia,49,Female,West,2023-02-16,0,16,Debit Card,11135.39
CUST101665,Heather Morrison,19,Male,Central,2020-09-07,0,13,Debit Card,5995.98
CUST101666,Matthew Smith,24,Female,West,2023-12-16,0,15,Bank Transfer,12770.65
CUST101667,Julie Taylor,55,Male,North,2022-09-08,0,14,Bank Transfer,8390.59
CUST101668,Madison Boyd,47,Male,West,2020-01-16,0,8,Bank Transfer,8500.36
CUST101669,Sarah Skinner,60,Other,East,2022-08-08,0,15,Credit Card,16453.91
CUST101670,Adam Morales,36,Male,Central,2020-08-03,0,7,Bank Transfer,5774.5
CUST101671,Tony Richards,21,Female,East,2022-12-22,0,7,Bank Transfer,3321.33
CUST101672,Kevin Grant,51,Other,East,2021-03-07,0,14,Cash,8742.08
CUST101673,Luis Smith,61,Other,Central,2022-02-23,0,16,Cash,9037.01
CUST101674,Christine Griffin,48,Male,West,2020-12-07,0,15,Credit Card,9928.15
CUST101675,Donald Norris,30,Other,North,2020-03-03,0,13,Debit Card,10447.49
CUST101676,Robert Sloan,57,Female,North,2020-08-03,0,5,Bank Transfer,4496.36
CUST101677,Erin Watkins,56,Female,East,2022-06-06,0,20,Credit Card,13385.29
CUST101678,Samantha Nelson,38,Other,South,2020-07-18,0,10,Bank Transfer,5282.9400000000005
CUST101679,Christine Miller,52,Male,West,2023-05-11,0,20,Credit Card,13617.67
CUST101680,Kelly Ramos,41,Male,East,2023-02-11,0,25,Credit Card,15992.75
CUST101681,Jim Martinez,55,Female,East,2023-12-13,0,12,Credit Card,6139.64
CUST101682,Sylvia Beasley,20,Male,Central,2023-03-29,1,7,Bank Transfer,5725.34
CUST101683,Ryan Thompson,63,Female,South,2022-06-21,0,22,Bank Transfer,15519.59
CUST101684,Daniel Davis,55,Male,West,2020-06-28,0,17,Debit Card,14468.43
CUST101685,Curtis Mclaughlin,71,Male,West,2022-12-28,0,15,Credit Card,13660.93
CUST101686,Melissa Li,21,Other,North,2023-04-08,0,24,Bank Transfer,18400.33
CUST101687,Allison Chavez,35,Male,North,2023-04-05,0,19,Cash,13864.97
CUST101688,Robert Parker,75,Female,West,2023-09-04,0,13,Cash,8050.64
CUST101689,Barbara Costa,27,Male,North,2023-11-08,0,12,Credit Card,10191.48
CUST101690,Scott Pollard,41,Female,North,2020-02-12,0,10,Credit Card,4082.25
CUST101691,Angela Evans,74,Female,East,2020-07-21,0,15,Debit Card,9713.69
CUST101692,David Price,19,Female,Central,2020-04-27,0,15,Bank Transfer,18242.75
CUST101693,Angela Pace DDS,37,Female,Central,2022-05-24,0,6,Bank Transfer,5128.04
CUST101694,Brian Wheeler,28,Male,North,2022-10-14,0,10,PayPal,6745.5599999999995
CUST101695,Michele Williams,39,Other,Central,2021-05-06,0,19,Credit Card,13339.73
CUST101696,Richard Burns,41,Female,North,2021-12-14,0,8,Cash,6235.05
CUST101697,Traci Wilkins,70,Female,West,2023-01-13,1,16,Credit Card,10401.97
CUST101698,Andrea Williams,21,Female,Central,2022-01-04,0,13,Cash,9922.42
CUST101699,Chelsea Johnson,45,Other,West,2020-12-22,0,17,PayPal,13946.77
CUST101700,Erica Martin,73,Female,Central,2022-07-29,0,14,Cash,11940.52
CUST101701,Melissa Davis,73,Male,South,2023-03-02,0,19,Cash,16430.98
CUST101702,Ryan Smith,21,Other,East,2022-09-08,1,15,Bank Transfer,9420.08
CUST101703,Adam Smith,47,Male,South,2022-04-01,0,12,Bank Transfer,4632.68
CUST101704,Elizabeth Brooks,62,Female,South,2022-05-19,0,10,Credit Card,5224.59
CUST101705,Sandra Myers,70,Other,Central,2020-10-23,0,17,Cash,8530.6
CUST101706,Tammy Williams,63,Other,North,2020-03-25,0,21,Cash,14083.77
CUST101707,Christopher Sherman,70,Male,West,2022-08-18,0,9,Credit Card,6044.51
CUST101708,Amy Henderson,33,Male,West,2023-09-29,0,9,Bank Transfer,7499.98
CUST101709,Mariah Wallace,59,Male,North,2022-08-30,0,18,Credit Card,14486.99
CUST101710,Mary Ramirez,20,Female,South,2020-08-30,0,15,Credit Card,9002.64
CUST101711,Cassandra Swanson,62,Male,South,2020-08-08,0,9,Bank Transfer,7091.49
CUST101712,Ashley Woodward,50,Male,East,2020-11-29,0,7,Cash,3160.63
CUST101713,Jorge Conway,41,Female,North,2023-09-06,0,7,Debit Card,6173.75
CUST101714,Angela Kelly,58,Female,East,2022-09-22,0,6,Debit Card,3079.5699999999997
CUST101715,Ariel Taylor,21,Male,East,2022-07-10,0,15,Bank Transfer,11419.04
CUST101716,Kirsten Moran,58,Female,Central,2021-01-27,0,17,Credit Card,13670.37
CUST101717,Fred Case,62,Male,East,2023-10-01,0,3,Cash,3543.97
CUST101718,Johnny Wheeler,27,Female,East,2021-05-18,0,13,Cash,9524.56
CUST101719,Jacob Mccarthy,39,Other,North,2023-08-23,0,17,Credit Card,11880.02
CUST101720,Andrew Nguyen,33,Other,West,2020-11-22,0,19,Credit Card,15595.77
CUST101721,Christopher Lee,42,Female,North,2020-05-03,0,11,PayPal,6144.95
CUST101722,Samantha Raymond,23,Other,West,2022-09-12,0,7,Cash,5135.71
CUST101723,Emily Wells,59,Female,North,2023-05-18,0,19,Bank Transfer,15102.19
CUST101724,Tammy Lewis,53,Other,South,2020-09-23,0,20,Credit Card,15488.86
CUST101725,George Wright,57,Other,North,2023-07-17,0,6,Cash,7223.22
CUST101726,Richard Dixon,41,Other,Central,2020-01-29,0,21,Debit Card,15421.18
CUST101727,Katie Smith,29,Female,South,2021-05-29,0,9,Cash,3401.3
CUST101728,David Boyle,43,Male,Central,2022-05-25,0,16,Cash,8294.25
CUST101729,David Griffith,21,Female,West,2020-02-01,0,13,Bank Transfer,7671.41
CUST101730,Kelly Martin,71,Other,North,2023-01-04,0,8,PayPal,5487.49
CUST101731,Michael Marshall,62,Other,East,2021-04-17,0,17,Bank Transfer,11484.8
CUST101732,Timothy Lynch,73,Other,East,2023-05-04,0,10,PayPal,8368.83
CUST101733,Madeline Castro,51,Male,West,2023-11-08,0,21,Cash,13002.89
CUST101734,Christopher Grant,72,Other,Central,2023-04-08,0,20,Cash,16675.25
CUST101735,Gary Mccoy,18,Male,Central,2021-12-01,0,10,Bank Transfer,6994.78
CUST101736,Joe Johnston,20,Male,South,2020-12-18,0,12,Bank Transfer,8547.25
CUST101737,Emma David,54,Male,West,2020-01-07,0,16,Credit Card,16727.35
CUST101738,Rachel Adams,30,Male,East,2020-08-29,0,19,Bank Transfer,11746.58
CUST101739,Amber Walker,69,Other,South,2022-07-14,0,18,Bank Transfer,15102.96
CUST101740,Jose Prince,75,Other,Central,2022-02-06,0,18,PayPal,12417.3
CUST101741,Alicia Harvey,53,Male,South,2021-09-15,0,11,Bank Transfer,9521.21
CUST101742,Kayla Jones,58,Female,North,2020-07-13,0,12,Bank Transfer,8870.0
CUST101743,William Klein,46,Male,Central,2021-05-10,0,15,Credit Card,12104.38
CUST101744,Christopher Arnold,65,Male,Central,2022-05-01,0,7,Credit Card,3295.25
CUST101745,Sharon Sanchez,26,Other,Central,2023-11-09,0,17,Debit Card,15840.67
CUST101746,Jesse Johns,66,Other,Central,2022-07-28,0,13,Credit Card,8484.36
CUST101747,Jessica Cox,57,Female,South,2022-02-08,0,18,PayPal,10565.84
CUST101748,Perry Alexander,25,Female,East,2022-05-16,0,11,Cash,9565.150000000001
CUST101749,Wesley Carlson DDS,49,Other,South,2022-08-31,0,12,Debit Card,7523.57
CUST101750,Timothy Oliver,48,Other,West,2023-05-15,0,12,Debit Card,10294.74
CUST101751,Stephanie Sims,20,Other,South,2023-12-04,0,15,PayPal,10409.14
CUST101752,Stephanie Garcia,48,Female,East,2021-03-13,0,17,PayPal,15323.52
